,bbox_list
759f075c2.jpg,"[(26, 279, 37, 292)]"
75a0e6c1b.jpg,"[(116, 366, 136, 431)]"
75a1cb2a3.jpg,"[(194, 115, 245, 275)]"
75a23739c.jpg,"[(608, 77, 642, 102)]"
75a3d6751.jpg,"[(474, 353, 697, 518)]"
75a616c2e.jpg,"[(87, 748, 96, 764)]"
75a763f0b.jpg,"[(255, 190, 366, 264), (140, 277, 166, 295)]"
75a89d11f.jpg,"[(249, 6, 329, 54), (679, 56, 759, 140), (479, 101, 548, 167), (73, 252, 170, 317), (664, 283, 681, 299), (495, 331, 568, 415), (258, 337, 329, 405)]"
75a92c6c4.jpg,"[(210, 159, 216, 166)]"
75aa27a43.jpg,"[(266, 285, 271, 295), (262, 297, 269, 310), (312, 401, 323, 407), (363, 416, 369, 422), (275, 435, 283, 446), (353, 435, 358, 440), (290, 441, 295, 446), (323, 442, 330, 449), (286, 449, 298, 457), (292, 465, 304, 470)]"
75ac56c4c.jpg,"[(432, 301, 508, 377), (606, 420, 653, 491)]"
75ac81cd0.jpg,"[(124, 126, 134, 140), (6, 654, 12, 668), (93, 722, 100, 731)]"
75ad65205.jpg,"[(248, 275, 309, 359)]"
75affb13e.jpg,"[(746, 130, 766, 150), (474, 490, 483, 507)]"
75b02c08f.jpg,"[(710, 334, 725, 346), (689, 374, 703, 383), (611, 393, 626, 400), (705, 414, 726, 423), (588, 457, 604, 469), (430, 506, 444, 514), (655, 524, 676, 535), (158, 676, 170, 695), (226, 759, 244, 768)]"
75b30e7d3.jpg,"[(359, 50, 382, 79)]"
75b5770b9.jpg,"[(355, 665, 445, 734)]"
75bb2cdb2.jpg,"[(332, 457, 408, 590)]"
75c147828.jpg,"[(471, 526, 491, 540)]"
75c66efcb.jpg,"[(138, 593, 156, 613)]"
75c7d6c98.jpg,"[(228, 402, 248, 431)]"
75d12ded4.jpg,"[(605, 287, 668, 444)]"
75d244127.jpg,"[(216, 16, 231, 29)]"
75ddef0f1.jpg,"[(369, 11, 440, 75), (152, 60, 171, 139), (619, 82, 666, 115), (49, 294, 66, 339), (270, 376, 314, 439), (666, 414, 732, 467), (179, 658, 205, 746)]"
75de3c786.jpg,"[(425, 353, 514, 471)]"
75df1ca72.jpg,"[(588, 108, 717, 364), (175, 360, 192, 380)]"
75e12d348.jpg,"[(24, 674, 38, 690)]"
75e4ea5bc.jpg,"[(348, 509, 403, 575), (248, 717, 265, 738)]"
75e8ed251.jpg,"[(756, 644, 768, 666)]"
75ec49ddd.jpg,"[(558, 89, 704, 379)]"
75f032bee.jpg,"[(643, 50, 662, 74), (268, 520, 275, 528), (758, 529, 768, 577), (266, 603, 282, 629), (313, 607, 319, 613), (393, 696, 403, 706), (442, 752, 450, 761)]"
75f041271.jpg,"[(0, 14, 15, 20)]"
75f1022b4.jpg,"[(681, 167, 768, 318), (641, 591, 685, 664), (252, 683, 318, 768), (697, 731, 712, 749)]"
75f110b4a.jpg,"[(8, 0, 63, 68)]"
75f140408.jpg,"[(275, 504, 478, 700)]"
75f275152.jpg,"[(502, 84, 524, 112), (235, 142, 245, 153), (492, 242, 515, 267), (460, 552, 473, 567), (518, 619, 530, 641)]"
75f6c03fe.jpg,"[(291, 85, 303, 110)]"
75f997d1d.jpg,"[(79, 597, 110, 641)]"
76008fd57.jpg,"[(371, 754, 378, 763)]"
76029c4d1.jpg,"[(350, 530, 373, 574)]"
76078ce19.jpg,"[(541, 430, 549, 455), (751, 648, 759, 669)]"
760a9513b.jpg,"[(82, 186, 207, 330), (500, 655, 570, 726)]"
760fd9e58.jpg,"[(366, 272, 415, 308), (390, 277, 419, 300), (399, 389, 415, 404), (461, 411, 474, 423)]"
761083e00.jpg,"[(208, 235, 249, 291)]"
76148f9b6.jpg,"[(1, 0, 36, 187)]"
76185513c.jpg,"[(206, 581, 251, 661)]"
761b35448.jpg,"[(358, 318, 376, 338)]"
761f0353b.jpg,"[(694, 415, 736, 454)]"
7622e53e0.jpg,"[(6, 363, 18, 385), (496, 611, 506, 618)]"
7624fe6c3.jpg,"[(257, 561, 356, 768)]"
7628ad734.jpg,"[(584, 582, 598, 598)]"
762acb33d.jpg,"[(65, 357, 73, 365)]"
762be92d4.jpg,"[(563, 431, 576, 450), (457, 559, 468, 568), (188, 611, 230, 631)]"
7631177b4.jpg,"[(100, 261, 157, 296)]"
76342d142.jpg,"[(455, 328, 477, 413)]"
7635731c0.jpg,"[(439, 474, 449, 486), (380, 506, 600, 673)]"
763870ef5.jpg,"[(291, 139, 314, 209), (161, 235, 174, 260)]"
763b50874.jpg,"[(646, 338, 653, 358), (709, 430, 724, 443), (633, 509, 643, 520)]"
76427226a.jpg,"[(105, 290, 112, 297), (136, 386, 149, 413)]"
764337c82.jpg,"[(282, 567, 299, 578)]"
764450291.jpg,"[(203, 330, 246, 469)]"
7646887a0.jpg,"[(545, 288, 555, 312), (550, 668, 576, 768)]"
764829419.jpg,"[(425, 47, 433, 53)]"
764a83cf1.jpg,"[(295, 503, 363, 532), (306, 544, 367, 572), (329, 619, 395, 639), (326, 657, 392, 680)]"
764d5c610.jpg,"[(392, 286, 404, 305)]"
764ee6628.jpg,"[(430, 159, 444, 173)]"
764ffd917.jpg,"[(674, 106, 710, 179)]"
765337d5c.jpg,"[(321, 235, 333, 249)]"
7657366fe.jpg,"[(434, 0, 466, 110)]"
765924da9.jpg,"[(388, 458, 402, 463), (162, 611, 179, 622)]"
765ab2d01.jpg,"[(486, 65, 577, 127), (237, 364, 331, 412), (651, 384, 736, 438), (49, 535, 142, 584), (553, 659, 621, 696)]"
765e72b87.jpg,"[(495, 394, 510, 405)]"
766482860.jpg,"[(44, 761, 62, 768)]"
76654d52a.jpg,"[(179, 330, 204, 364), (588, 368, 681, 446)]"
766c215ab.jpg,"[(554, 501, 562, 511)]"
766edb68e.jpg,"[(522, 251, 558, 286)]"
7671587ac.jpg,"[(312, 17, 349, 74), (526, 216, 620, 361), (101, 452, 210, 673)]"
76719d269.jpg,"[(401, 0, 596, 134)]"
76729b0a3.jpg,"[(381, 515, 387, 522)]"
76758b48b.jpg,"[(626, 167, 683, 418), (67, 180, 119, 250), (236, 584, 292, 665)]"
767891089.jpg,"[(700, 606, 768, 665), (478, 637, 502, 657), (206, 712, 265, 768)]"
76797af82.jpg,"[(608, 231, 632, 256)]"
767bd8eaa.jpg,"[(390, 147, 677, 231), (21, 433, 185, 469)]"
767f4f2fb.jpg,"[(294, 486, 308, 493)]"
768b749f3.jpg,"[(392, 303, 436, 394), (641, 379, 687, 444), (685, 475, 701, 498), (161, 542, 185, 583), (21, 675, 56, 755), (642, 677, 689, 744)]"
768c4a495.jpg,"[(492, 223, 512, 248), (206, 252, 219, 275), (497, 256, 545, 314)]"
768d05d48.jpg,"[(492, 79, 576, 225)]"
768f42d10.jpg,"[(94, 253, 120, 318)]"
7690e8deb.jpg,"[(393, 439, 425, 455), (188, 679, 240, 735)]"
7690fabfe.jpg,"[(663, 120, 756, 165), (283, 583, 382, 612)]"
7693675c1.jpg,"[(648, 596, 713, 624), (620, 728, 670, 758)]"
76939b1d4.jpg,"[(107, 522, 346, 602), (182, 581, 276, 614)]"
76954a678.jpg,"[(0, 387, 92, 594)]"
76959ffb3.jpg,"[(578, 2, 593, 21), (620, 376, 633, 391)]"
7695e28da.jpg,"[(660, 372, 676, 389)]"
7698a76bf.jpg,"[(611, 357, 623, 368)]"
769a1f5b3.jpg,"[(582, 211, 768, 265)]"
769d04d14.jpg,"[(684, 351, 706, 371)]"
76a0f3a44.jpg,"[(408, 18, 476, 184), (87, 258, 95, 272), (251, 590, 304, 750), (237, 597, 264, 612), (330, 673, 358, 765), (221, 717, 248, 726)]"
76a1ba325.jpg,"[(450, 42, 504, 180)]"
76a3be0af.jpg,"[(230, 146, 244, 163)]"
76a681811.jpg,"[(185, 489, 193, 502), (199, 690, 351, 768)]"
76abc19c8.jpg,"[(157, 481, 187, 535)]"
76b3e5c49.jpg,"[(208, 139, 230, 157)]"
76b84a73c.jpg,"[(5, 641, 18, 658)]"
76bcf7999.jpg,"[(91, 32, 138, 111)]"
76bcffbb6.jpg,"[(53, 219, 68, 249)]"
76bdcc8f9.jpg,"[(566, 269, 638, 403)]"
76bfa677b.jpg,"[(112, 35, 139, 66), (521, 219, 535, 238), (560, 284, 609, 349), (318, 305, 448, 456), (635, 711, 657, 765)]"
76c0c31e3.jpg,"[(731, 480, 761, 560)]"
76c1660f3.jpg,"[(724, 74, 739, 94), (260, 78, 276, 91), (202, 200, 226, 261)]"
76c1efdc5.jpg,"[(2, 438, 22, 494), (633, 458, 645, 472)]"
76c35af48.jpg,"[(714, 487, 729, 503)]"
76c57d222.jpg,"[(401, 94, 552, 200)]"
76c8b155c.jpg,"[(289, 288, 374, 378), (624, 448, 676, 552)]"
76c929558.jpg,"[(222, 245, 413, 345)]"
76caf81f3.jpg,"[(308, 524, 461, 669)]"
76dd7309d.jpg,"[(439, 213, 553, 515)]"
76ddb1c36.jpg,"[(439, 334, 489, 416)]"
76e0c4a03.jpg,"[(573, 191, 656, 248), (580, 418, 670, 443), (0, 512, 77, 574)]"
76e0fee05.jpg,"[(273, 156, 285, 168), (266, 174, 275, 183), (279, 184, 293, 197), (297, 195, 306, 209)]"
76e4833da.jpg,"[(185, 664, 200, 689)]"
76e766ed2.jpg,"[(447, 520, 506, 585)]"
76ecc90e5.jpg,"[(597, 124, 659, 408)]"
76ef01818.jpg,"[(152, 4, 263, 161)]"
76ef61551.jpg,"[(435, 461, 515, 505), (583, 572, 635, 629), (257, 624, 311, 644)]"
76f02b5f1.jpg,"[(12, 178, 68, 207), (241, 388, 314, 451), (495, 469, 576, 556)]"
76f491f5f.jpg,"[(467, 292, 482, 304), (580, 323, 591, 339), (642, 346, 656, 357), (696, 350, 708, 361), (728, 389, 744, 406)]"
76f4fbf0f.jpg,"[(351, 245, 439, 281), (577, 470, 658, 522), (323, 588, 372, 664)]"
76f6db4f6.jpg,"[(266, 549, 314, 704)]"
76f94657e.jpg,"[(319, 217, 334, 229)]"
76fa6793a.jpg,"[(50, 260, 199, 377)]"
76fa96bc0.jpg,"[(653, 183, 703, 224), (450, 332, 532, 407), (136, 441, 186, 476), (228, 666, 291, 753)]"
76fc44a29.jpg,"[(570, 301, 576, 314)]"
770c007c9.jpg,"[(612, 108, 768, 431)]"
770c46cd4.jpg,"[(448, 7, 497, 77)]"
770d482b3.jpg,"[(250, 384, 311, 477), (13, 413, 40, 459), (110, 565, 181, 652)]"
770fb5b8c.jpg,"[(620, 161, 629, 166), (685, 340, 768, 364)]"
7713367ef.jpg,"[(219, 156, 296, 396)]"
7714b7d82.jpg,"[(427, 6, 451, 26)]"
7717aab47.jpg,"[(354, 507, 384, 521)]"
771bcc1ac.jpg,"[(388, 0, 468, 221)]"
771bd316a.jpg,"[(385, 190, 425, 341)]"
771e7916e.jpg,"[(523, 507, 555, 540), (552, 580, 617, 671)]"
772011d76.jpg,"[(410, 137, 460, 258)]"
7720e7435.jpg,"[(222, 638, 230, 654)]"
7723830ff.jpg,"[(691, 330, 716, 364)]"
77257309a.jpg,"[(529, 403, 544, 427)]"
772824555.jpg,"[(720, 35, 743, 78), (280, 581, 301, 605)]"
772882d74.jpg,"[(518, 74, 535, 92)]"
7728c63eb.jpg,"[(299, 26, 415, 67), (0, 286, 74, 335), (324, 470, 448, 615), (156, 535, 168, 571)]"
7729b00a1.jpg,"[(655, 209, 680, 240)]"
77311d3b6.jpg,"[(461, 16, 547, 69)]"
7733eafb1.jpg,"[(528, 123, 537, 132)]"
7734df6a9.jpg,"[(663, 41, 686, 107), (346, 464, 384, 560)]"
773c64090.jpg,"[(437, 130, 441, 140), (526, 616, 531, 626)]"
773cf8c9d.jpg,"[(644, 65, 655, 76), (453, 274, 461, 281)]"
773d798f3.jpg,"[(259, 17, 315, 55), (387, 303, 421, 340)]"
7742f4b2d.jpg,"[(430, 557, 443, 568)]"
7745a0a58.jpg,"[(298, 245, 306, 255)]"
7745b2e5a.jpg,"[(543, 494, 576, 692)]"
7745f6cca.jpg,"[(471, 14, 491, 28)]"
7746366c7.jpg,"[(143, 22, 211, 83), (727, 80, 759, 147), (87, 183, 126, 228), (348, 186, 420, 242), (539, 200, 623, 260), (691, 323, 740, 374), (476, 412, 527, 479), (253, 446, 275, 505), (647, 494, 700, 532), (125, 510, 172, 553), (648, 649, 680, 712), (178, 703, 233, 746)]"
774680fd3.jpg,"[(564, 52, 593, 82), (654, 87, 673, 110), (692, 124, 721, 146), (706, 148, 731, 166), (703, 169, 746, 200), (751, 207, 768, 227)]"
774868083.jpg,"[(682, 158, 731, 284)]"
774b090e9.jpg,"[(418, 206, 543, 254)]"
77549b705.jpg,"[(613, 246, 649, 352), (64, 457, 100, 549)]"
7756ea1d9.jpg,"[(67, 9, 99, 33), (556, 34, 576, 82), (183, 450, 197, 472)]"
7757f35bc.jpg,"[(674, 163, 711, 222)]"
7758aed5a.jpg,"[(109, 51, 236, 78), (443, 100, 557, 152), (392, 128, 417, 181), (66, 337, 196, 386), (299, 538, 415, 579)]"
7759fb8c6.jpg,"[(340, 160, 350, 171), (41, 751, 49, 762)]"
775a97bc6.jpg,"[(56, 0, 234, 150), (266, 507, 302, 542)]"
77620e369.jpg,"[(653, 185, 671, 208), (55, 503, 73, 533)]"
7762d307c.jpg,"[(123, 199, 145, 253), (334, 510, 346, 525)]"
7765a3004.jpg,"[(508, 221, 512, 227)]"
7766771e5.jpg,"[(625, 0, 673, 246)]"
7767b88aa.jpg,"[(171, 240, 183, 273)]"
7767c430f.jpg,"[(429, 583, 435, 599)]"
776de5ce8.jpg,"[(741, 178, 768, 200)]"
776e8ca92.jpg,"[(708, 344, 731, 363)]"
7776ed737.jpg,"[(405, 315, 449, 454)]"
777ab66f0.jpg,"[(254, 280, 268, 374)]"
777b6f449.jpg,"[(198, 86, 210, 99), (260, 560, 268, 570)]"
777e40118.jpg,"[(311, 247, 329, 277)]"
777ff8f1f.jpg,"[(516, 609, 522, 621)]"
7782a2d44.jpg,"[(673, 246, 768, 395), (129, 390, 181, 559)]"
778421d40.jpg,"[(303, 97, 363, 183)]"
7784e9210.jpg,"[(340, 414, 368, 441)]"
7789fc3a4.jpg,"[(679, 155, 693, 166), (138, 282, 176, 422), (423, 415, 438, 428), (39, 425, 50, 432), (131, 668, 144, 680)]"
778c478b6.jpg,"[(215, 137, 234, 155)]"
778db3497.jpg,"[(476, 415, 491, 431), (27, 534, 93, 666)]"
778f962f6.jpg,"[(87, 246, 105, 258), (169, 305, 181, 317), (158, 712, 177, 731)]"
779033b55.jpg,"[(559, 683, 582, 706)]"
7790960fd.jpg,"[(547, 386, 755, 546)]"
77926f225.jpg,"[(227, 163, 321, 258)]"
77970be12.jpg,"[(352, 70, 379, 112), (0, 288, 94, 404)]"
779969efd.jpg,"[(407, 466, 619, 634)]"
779c6540c.jpg,"[(444, 526, 448, 532)]"
779fa4730.jpg,"[(279, 299, 432, 342)]"
77a3bf9a9.jpg,"[(169, 339, 196, 353), (292, 435, 398, 529)]"
77a484c5f.jpg,"[(412, 605, 467, 694)]"
77a48dfb2.jpg,"[(50, 610, 88, 740)]"
77a658f3c.jpg,"[(711, 537, 742, 711)]"
77ab5ef45.jpg,"[(501, 611, 578, 737)]"
77ac609be.jpg,"[(316, 336, 347, 396)]"
77b066d92.jpg,"[(388, 158, 408, 174)]"
77b07cbbe.jpg,"[(674, 618, 710, 691)]"
77b1203dd.jpg,"[(311, 115, 335, 170), (374, 678, 389, 705), (365, 708, 379, 738)]"
77b5a1bd7.jpg,"[(0, 201, 9, 210)]"
77b636a27.jpg,"[(185, 554, 215, 649)]"
77b91d9f6.jpg,"[(82, 51, 156, 96), (38, 531, 278, 768)]"
77bc9382b.jpg,"[(204, 450, 286, 619)]"
77bfdf350.jpg,"[(585, 577, 611, 601)]"
77c0e9843.jpg,"[(394, 235, 430, 264)]"
77c41ff49.jpg,"[(355, 283, 387, 317)]"
77c443396.jpg,"[(587, 81, 685, 266)]"
77c535be1.jpg,"[(478, 190, 540, 257), (690, 523, 763, 569)]"
77c998208.jpg,"[(514, 94, 580, 145), (526, 120, 542, 131), (593, 562, 616, 608), (679, 602, 704, 646)]"
77c9c2a88.jpg,"[(474, 173, 484, 184), (610, 300, 664, 352), (425, 419, 509, 487), (241, 698, 264, 718), (364, 710, 392, 734)]"
77cb64a14.jpg,"[(275, 130, 350, 149), (436, 230, 473, 449), (471, 386, 483, 419), (417, 556, 444, 567)]"
77cc3903b.jpg,"[(24, 201, 221, 427)]"
77cd37c73.jpg,"[(523, 589, 675, 692)]"
77cdaf1f2.jpg,"[(306, 375, 328, 408)]"
77cdb977d.jpg,"[(435, 533, 555, 693)]"
77cfbec27.jpg,"[(358, 283, 454, 555)]"
77d118c94.jpg,"[(75, 156, 88, 170)]"
77d1f9dda.jpg,"[(370, 503, 381, 512), (557, 531, 583, 563)]"
77d324d6e.jpg,"[(92, 452, 154, 542)]"
77d54394c.jpg,"[(749, 36, 758, 64)]"
77d664d0a.jpg,"[(55, 262, 109, 315)]"
77da4116e.jpg,"[(650, 432, 664, 445), (380, 493, 398, 505), (486, 496, 506, 511), (712, 500, 730, 516)]"
77dc096f6.jpg,"[(507, 47, 524, 65)]"
77dc7bf31.jpg,"[(762, 754, 768, 768)]"
77df6951d.jpg,"[(613, 153, 620, 164)]"
77e14eb1f.jpg,"[(676, 259, 683, 269), (119, 432, 127, 437), (251, 438, 256, 444)]"
77e595ecb.jpg,"[(354, 737, 370, 762)]"
77ea5e6b6.jpg,"[(657, 642, 669, 661)]"
77ea99db8.jpg,"[(659, 398, 768, 587)]"
77ead0729.jpg,"[(59, 639, 82, 768)]"
77ec8705d.jpg,"[(271, 599, 285, 611)]"
77f04608f.jpg,"[(366, 320, 397, 351)]"
77f046c53.jpg,"[(654, 110, 721, 322)]"
77f076748.jpg,"[(311, 558, 346, 642)]"
77f0af65c.jpg,"[(266, 70, 289, 82), (407, 97, 479, 135)]"
77f10be8d.jpg,"[(694, 593, 768, 627)]"
77f28a157.jpg,"[(302, 104, 518, 201), (444, 218, 456, 225), (156, 625, 311, 707)]"
77f43cae4.jpg,"[(185, 0, 241, 144)]"
77f4607d2.jpg,"[(468, 234, 518, 322)]"
77f4b6a70.jpg,"[(697, 159, 722, 185)]"
77f508a96.jpg,"[(380, 53, 442, 136), (212, 301, 221, 327), (418, 321, 499, 551)]"
77f81438f.jpg,"[(435, 129, 590, 373)]"
77fa5bcdb.jpg,"[(79, 32, 346, 233), (46, 595, 226, 739)]"
77fa931db.jpg,"[(396, 44, 408, 60), (304, 553, 463, 698)]"
78005d403.jpg,"[(606, 85, 616, 98)]"
78027a509.jpg,"[(647, 0, 665, 68)]"
780339afd.jpg,"[(74, 354, 128, 427)]"
78034d4cf.jpg,"[(115, 34, 133, 50)]"
78058c3c6.jpg,"[(18, 314, 177, 495)]"
7806b029c.jpg,"[(434, 706, 462, 719)]"
7809eb5e4.jpg,"[(330, 578, 353, 595), (443, 663, 502, 716)]"
780da8b03.jpg,"[(179, 508, 200, 521)]"
781212bf3.jpg,"[(229, 254, 436, 504)]"
78129f986.jpg,"[(733, 198, 752, 211)]"
78154c42d.jpg,"[(131, 11, 140, 18), (406, 721, 417, 729)]"
7818737fa.jpg,"[(352, 582, 379, 624)]"
7818854cd.jpg,"[(0, 133, 45, 210), (433, 499, 489, 529), (436, 590, 500, 619), (510, 602, 562, 631)]"
781ae9871.jpg,"[(188, 0, 283, 205)]"
7824757d4.jpg,"[(441, 99, 458, 133), (466, 125, 582, 257), (424, 145, 436, 163), (413, 165, 429, 184), (406, 187, 419, 204), (415, 205, 456, 249), (451, 252, 462, 264)]"
7825299ec.jpg,"[(506, 484, 565, 571)]"
782725d69.jpg,"[(475, 309, 486, 323), (209, 364, 219, 382)]"
78273c3ca.jpg,"[(17, 375, 168, 540)]"
78275cbe8.jpg,"[(358, 0, 443, 135), (289, 627, 301, 644), (296, 663, 312, 676), (330, 712, 342, 731)]"
78294f718.jpg,"[(100, 54, 114, 72)]"
782a082d2.jpg,"[(194, 629, 238, 718)]"
782b855f3.jpg,"[(0, 275, 112, 502)]"
782c565bd.jpg,"[(275, 730, 335, 762)]"
783403b34.jpg,"[(385, 488, 671, 549)]"
7837eee57.jpg,"[(34, 423, 58, 437)]"
78388954f.jpg,"[(515, 17, 571, 55), (643, 303, 677, 340)]"
7838c97d1.jpg,"[(232, 350, 322, 402)]"
783e42843.jpg,"[(605, 28, 616, 48), (535, 238, 557, 273)]"
783ee2725.jpg,"[(286, 0, 448, 84), (740, 251, 748, 263), (494, 338, 499, 347), (482, 339, 497, 353), (503, 340, 511, 346), (494, 346, 495, 347), (468, 360, 475, 368)]"
78405715c.jpg,"[(361, 108, 534, 393), (86, 696, 106, 734)]"
7843b03ce.jpg,"[(302, 30, 332, 111)]"
784974313.jpg,"[(507, 335, 572, 410)]"
784c4f84f.jpg,"[(130, 256, 204, 313)]"
784e6a297.jpg,"[(233, 724, 251, 736)]"
7850218dd.jpg,"[(15, 0, 250, 135), (600, 243, 768, 300)]"
785485ff7.jpg,"[(174, 234, 230, 293), (88, 376, 104, 390)]"
785b1cdf5.jpg,"[(7, 278, 18, 308)]"
785cfdea6.jpg,"[(189, 701, 431, 759)]"
785ea01a5.jpg,"[(165, 156, 263, 200), (269, 186, 369, 230)]"
785ec73a9.jpg,"[(345, 231, 378, 308)]"
7861943df.jpg,"[(405, 77, 418, 135), (734, 219, 768, 307)]"
7861a46f0.jpg,"[(572, 69, 663, 131), (29, 400, 113, 487)]"
7861d54ae.jpg,"[(683, 64, 718, 86)]"
786509fdf.jpg,"[(13, 276, 119, 357)]"
78669a3fc.jpg,"[(321, 73, 461, 109), (175, 77, 261, 99), (551, 97, 625, 115)]"
78670430e.jpg,"[(352, 575, 463, 620)]"
78675673d.jpg,"[(595, 475, 768, 750)]"
78676bdc3.jpg,"[(653, 193, 669, 204), (164, 596, 312, 701)]"
7869d5bdd.jpg,"[(582, 87, 598, 112), (572, 114, 587, 128)]"
786bd41fc.jpg,"[(588, 7, 612, 69), (707, 134, 718, 158), (749, 259, 761, 297), (629, 294, 641, 326), (704, 374, 724, 414), (276, 626, 301, 703), (757, 645, 768, 689)]"
786db1f73.jpg,"[(475, 18, 479, 28)]"
786f8e73d.jpg,"[(55, 531, 81, 605)]"
78735b05d.jpg,"[(421, 144, 460, 174)]"
787b491df.jpg,"[(313, 118, 387, 143), (312, 162, 395, 221), (306, 241, 379, 271), (331, 304, 345, 311)]"
787d01a3d.jpg,"[(357, 729, 369, 739)]"
787faf503.jpg,"[(368, 389, 381, 406)]"
788051e21.jpg,"[(651, 607, 768, 735)]"
78812705c.jpg,"[(618, 605, 720, 699)]"
788628d36.jpg,"[(539, 32, 543, 38)]"
788a34b95.jpg,"[(33, 532, 227, 615), (374, 545, 531, 613), (335, 620, 491, 694), (24, 695, 34, 700)]"
788c61be2.jpg,"[(543, 245, 557, 260)]"
788f01cdc.jpg,"[(401, 470, 423, 482)]"
788ff6a80.jpg,"[(171, 89, 190, 111), (75, 678, 85, 689)]"
78912a47f.jpg,"[(263, 542, 288, 622), (265, 572, 268, 583)]"
789197eb4.jpg,"[(277, 171, 482, 260)]"
7892953b0.jpg,"[(684, 481, 701, 500)]"
78953a922.jpg,"[(121, 487, 145, 503)]"
7896165ab.jpg,"[(537, 534, 666, 600)]"
7898192ff.jpg,"[(122, 374, 133, 388), (343, 473, 359, 488)]"
789e34010.jpg,"[(668, 50, 726, 243), (389, 372, 398, 396), (388, 519, 416, 593)]"
78a2faeca.jpg,"[(420, 470, 508, 505)]"
78a312f84.jpg,"[(685, 244, 736, 319)]"
78a8df9ae.jpg,"[(68, 79, 83, 103), (100, 206, 114, 250)]"
78aae2ec0.jpg,"[(489, 68, 532, 146), (68, 424, 123, 510), (542, 548, 573, 610)]"
78ad51c28.jpg,"[(454, 480, 475, 501)]"
78aef976f.jpg,"[(664, 667, 715, 712)]"
78b371e83.jpg,"[(36, 5, 60, 64), (456, 732, 463, 738)]"
78b3ef1dd.jpg,"[(492, 333, 755, 518)]"
78b4941da.jpg,"[(464, 190, 531, 265), (532, 293, 556, 323), (573, 464, 640, 540), (610, 668, 686, 734)]"
78b987b37.jpg,"[(184, 393, 315, 585)]"
78bbdaaf9.jpg,"[(14, 120, 58, 183), (410, 158, 476, 211), (627, 265, 642, 293), (418, 680, 455, 740)]"
78bc9d9d5.jpg,"[(604, 79, 628, 123)]"
78c0db317.jpg,"[(387, 447, 580, 722)]"
78c18aec9.jpg,"[(36, 130, 146, 393)]"
78c2796a4.jpg,"[(589, 247, 599, 257), (742, 256, 749, 263), (671, 309, 681, 319), (555, 320, 561, 326), (579, 328, 590, 339), (700, 341, 708, 346), (512, 344, 520, 351), (691, 397, 702, 408), (644, 418, 655, 429), (508, 445, 512, 456), (525, 474, 534, 485), (281, 583, 287, 592), (744, 616, 749, 624), (717, 741, 730, 750)]"
78c571cc9.jpg,"[(12, 82, 68, 301), (582, 372, 707, 660)]"
78c87e222.jpg,"[(527, 51, 576, 168)]"
78c95ff98.jpg,"[(574, 75, 620, 205)]"
78c9ed785.jpg,"[(601, 316, 652, 404)]"
78ca452e8.jpg,"[(162, 138, 396, 384)]"
78ca6f576.jpg,"[(464, 641, 472, 649)]"
78cd02c13.jpg,"[(131, 591, 142, 597), (44, 644, 55, 649), (16, 730, 30, 745)]"
78cd60722.jpg,"[(547, 114, 567, 128)]"
78d020d83.jpg,"[(312, 470, 482, 584)]"
78d3ca57e.jpg,"[(42, 22, 75, 62), (312, 119, 341, 152), (331, 354, 358, 387)]"
78d529711.jpg,"[(559, 262, 571, 271)]"
78d53597c.jpg,"[(60, 539, 245, 768), (72, 659, 109, 765)]"
78d63c2dd.jpg,"[(660, 572, 667, 578)]"
78d83d53c.jpg,"[(350, 314, 358, 322)]"
78d8769c3.jpg,"[(320, 465, 350, 622)]"
78d9a85d1.jpg,"[(212, 347, 237, 395), (317, 596, 378, 619), (460, 602, 504, 659)]"
78e032ad9.jpg,"[(241, 57, 322, 203), (17, 481, 126, 507), (523, 515, 590, 611), (265, 607, 377, 754)]"
78e0f5c7c.jpg,"[(485, 300, 512, 402)]"
78e4388f8.jpg,"[(226, 349, 238, 366)]"
78ec2378d.jpg,"[(409, 70, 435, 88), (360, 248, 374, 270), (345, 328, 358, 347), (660, 494, 678, 511)]"
78ec874e4.jpg,"[(174, 253, 184, 271)]"
78ed2dbbf.jpg,"[(529, 129, 550, 145), (270, 185, 323, 255)]"
78eeb8eaf.jpg,"[(25, 614, 45, 629)]"
78f11bea6.jpg,"[(361, 530, 411, 566), (406, 666, 462, 725), (500, 678, 554, 706), (666, 712, 716, 755)]"
78f346875.jpg,"[(638, 94, 767, 301)]"
78f3a533c.jpg,"[(209, 109, 275, 301), (598, 223, 673, 382)]"
78f4c82e5.jpg,"[(8, 632, 19, 643), (38, 678, 46, 686), (13, 707, 25, 719), (98, 729, 107, 739)]"
78f7e29c8.jpg,"[(572, 574, 595, 614)]"
78f8f1f1a.jpg,"[(214, 174, 260, 306), (572, 240, 641, 340), (93, 701, 107, 712), (5, 716, 167, 768), (39, 720, 54, 732)]"
78fd5ff4b.jpg,"[(174, 597, 297, 677)]"
790327d95.jpg,"[(451, 675, 461, 685), (501, 719, 511, 729), (512, 724, 518, 732), (465, 725, 472, 737)]"
79038c955.jpg,"[(301, 117, 321, 131)]"
79053c150.jpg,"[(26, 71, 31, 80), (160, 316, 171, 327), (32, 379, 43, 385), (309, 689, 319, 702)]"
7905585fb.jpg,"[(612, 349, 636, 379)]"
79066cfad.jpg,"[(690, 194, 718, 207)]"
7907de7c7.jpg,"[(660, 545, 740, 623)]"
